,xauth_0,xhub_0,auth_ranking,hub_ranking
23655,0.00011426254470380833,4.374530438794852e-05,19162,25682
65352,0.00011425628834284359,0.0,19163,51001
79274,0.00011422290028540134,0.0,19164,51000
80573,0.00011421763878930003,9.058965247928217e-05,19165,22622
22457,0.00011421599047986675,0.0,19166,50999
15790,0.00011421171597463674,0.0,19167,50998
68052,0.00011420910163940142,0.000448351943702688,19168,14512
73161,0.000114198274872792,0.0,19169,50997
29652,0.00011419046522847451,0.0,19170,50996
39288,0.00011418445672636601,0.00179331116123099,19171,7457
62846,0.00011418078100421315,0.0006545463526762903,19172,12575
59468,0.00011417917441702774,0.00010837297635764804,19173,21778
59451,0.00011417917441702774,0.00010837297635764804,19174,21777
23166,0.00011417448910154875,0.0,19175,50995
23185,0.0001141461411896224,0.0,19176,51023
33757,0.00011412166697150223,0.0,19177,51009
27484,0.00011410375068856284,0.0,19178,51024
40383,0.00011409735860532962,0.00015826692310574075,19179,19804
15775,0.00011408904589802508,0.0,19180,51041
56356,0.00011407593262505731,0.000890287031132374,19181,10865
14481,0.00011406461401631376,0.0,19182,51054
66337,0.00011405956050325736,5.774746308832624e-07,19183,32166
69542,0.0001140546930875702,0.0013863381040628273,19184,8586
49907,0.0001140528449769445,0.0,19185,51053
29890,0.00011404368058637242,0.0,19186,51052
33251,0.00011402686927186255,0.0,19187,51051
68764,0.00011402278754365175,0.0,19188,51050
75589,0.0001140204047062368,0.0,19189,51049
71870,0.00011400506084162082,0.00044483656944542473,19190,14552
71176,0.00011399460061519867,0.006829391962794673,19191,2509
27300,0.00011398603074833548,0.0,19192,51048
52695,0.00011387807345953488,0.0,19193,51047
9932,0.00011383512435157354,0.0,19194,51046
43954,0.00011383378942651193,0.0003779182701904084,19195,15422
41394,0.00011383264466322438,1.9255140573265957e-06,19196,31512
17639,0.00011380484981709426,0.00016651382331659027,19197,19553
51867,0.00011380224802301291,0.0023780388930610768,19198,6288
61990,0.00011375009967906946,0.00014060718499903142,19199,20463
42639,0.00011374718599666719,0.0,19200,51045
43873,0.00011371972614516325,3.5215153889638406e-05,19201,26431
53179,0.0001136947734429228,0.0,19202,51044
4047,0.0001136846884882731,3.5737875732412795e-05,19203,26379
23194,0.00011365281768260522,0.0,19204,51043
66125,0.00011364915965939047,0.0,19205,51042
71301,0.00011363087261625457,0.004399472436805083,19206,3945
36071,0.00011361803065733277,0.0,19207,51040
57402,0.00011361764316799993,0.0,19208,51026
22333,0.00011361561303092607,0.0,19209,51039
22708,0.00011358991612177082,0.0,19210,51038
43545,0.00011358369937334349,0.0,19211,51037
30116,0.00011355721171462738,0.0,19212,51036
23940,0.0001135436914357409,0.00023742522714681816,19213,17824
45784,0.00011352910519717735,0.0008441359458634199,19214,11169
68734,0.00011351708908066699,0.0,19215,51035
16304,0.00011348331949076492,0.0005071254100407007,19216,13900
17597,0.00011348124216062168,0.0005501294405709616,19217,13469
17392,0.00011347031434058717,0.000306282055988062,19218,16485
45866,0.00011344869550973535,0.0021346226100087905,19219,6749
9213,0.00011341845948198334,2.1643482486215205e-05,19220,27903
13922,0.00011341188349550496,0.0,19221,51034
4026,0.00011340926369973941,0.0,19222,51033
8158,0.00011339774719393816,0.0,19223,51032
13892,0.00011338787389844405,0.0,19224,51031
70896,0.0001133236476345844,0.00013129005618641882,19225,20801
67751,0.00011331723597567548,0.0,19226,51030
71709,0.00011329893560848954,0.003928299785769406,19227,4334
17512,0.00011329013248413367,8.255969310184733e-05,19228,23078
48182,0.00011324228749278488,0.003856731420627816,19229,4395
70520,0.00011321821514664826,0.0023872567959927525,19230,6264
79501,0.00011320019608618207,0.0,19231,51029
70263,0.0001131660590377431,0.00045616599899946976,19232,14421
54232,0.0001131308787777968,0.0004895569508348827,19233,14092
70931,0.00011312627829563601,0.00031286566748671375,19234,16370
25484,0.00011310300576901846,0.0003256823353735379,19235,16167
11039,0.00011308752994747822,0.0,19236,51028
27747,0.00011307437195607024,0.00037793792564268935,19237,15421
4739,0.00011303885932878167,0.0001864492668723373,19238,18999
9686,0.00011299478338815119,0.0,19239,51027
36617,0.00011297960017794992,0.001219063684564078,19240,9197
77957,0.00011296716886965401,0.0024225280929087846,19241,6203
16578,0.00011290141323273116,0.0,19242,51025
29579,0.00011289695937988422,0.0,19243,50992
4388,0.00011288155251606215,0.0,19244,50961
3611,0.00011287107959814508,0.0,19245,50991
26009,0.00011286706138224944,0.00815100075429975,19247,2053
35354,0.00011286706138224944,0.0,19246,50958
9192,0.00011286458158965517,0.0,19248,50957
30220,0.00011286438605242495,0.0,19249,50956
69879,0.00011284926587953359,0.0002845828149397769,19250,16892
73447,0.00011282509748759667,0.007894897109652124,19251,2128
29412,0.00011280717080236484,0.0,19252,50955
62977,0.00011280644095794033,2.0888480164234058e-05,19253,28001
4910,0.00011279267109970169,3.93785163700525e-05,19254,26059
38860,0.00011278738639492202,8.728120661718303e-05,19255,22818
37809,0.00011275829658072236,0.0,19256,50954
51798,0.000112740536781718,0.00038107713431731997,19257,15372
50638,0.00011271064473389606,0.0,19258,50953
44774,0.000112645504557442,2.248421216155898e-06,19259,31394
24181,0.00011264047520449903,0.00017288674492162907,19260,19365
46032,0.00011263548245663757,0.0021465934278232573,19261,6727
65654,0.00011263359179432226,0.0,19262,50952
51460,0.00011262554160321642,3.5890804395075977e-05,19263,26369
68071,0.00011258552146677984,0.0004065622621444552,19264,15051
22454,0.000112579346242241,0.0,19265,50951
27645,0.00011255361878279972,4.9767494588721994e-05,19266,25180
4509,0.00011252555719952762,0.0,19267,50950
81007,0.00011250432103736774,0.00011687508625005263,19268,21376
47003,0.00011250083510960503,0.0,19269,50949
80299,0.00011248605585629911,0.00031586937549318606,19270,16323
61682,0.00011247936885581132,2.1245189703096004e-06,19271,31439
9152,0.00011246374826315239,0.0,19272,50948
56413,0.00011244464422855067,0.0013619810307926492,19273,8657
30949,0.00011243533118653676,0.0,19274,50947
39043,0.0001124295058716271,0.0005435314212229916,19275,13556
14683,0.00011242485079868464,3.6075044887072322e-06,19276,30985
64838,0.00011238210129330486,0.0,19277,50946
41229,0.00011237046748832376,6.19373831914233e-05,19278,24349
55923,0.00011236974849532154,0.0,19279,50944
12479,0.00011236687161956626,0.0,19280,50930
61078,0.0001123665667588324,0.0,19281,50943
30529,0.00011234669009979702,0.0,19283,50942
77477,0.00011234669009979702,0.00011515151809189878,19282,21465
69718,0.00011233705084548481,0.021682936850626538,19284,531
24951,0.00011230738390487957,0.0,19285,50941
58159,0.0001123003968939682,8.247514385258632e-06,19286,29963
17006,0.00011225167522848212,0.000907683593813775,19287,10743
36645,0.00011220880397368974,0.0,19288,50940
3966,0.0001121985254179548,0.0,19289,50939
55792,0.00011216259429917933,0.0,19290,50938
19125,0.00011215540429483932,0.00014582654121475275,19291,20262
73314,0.00011214754524883123,0.0002260667931298683,19292,18056
24217,0.00011211358236176377,0.0,19293,50937
26134,0.00011210336916514151,0.0022368595137000355,19294,6565
30813,0.00011210336916514151,0.0,19295,50936
17921,0.00011210244290721276,0.00017221713141608307,19296,19381
20897,0.00011208896821698234,0.0016970813430877002,19297,7711
27450,0.00011208201984011612,0.0,19298,50935
19655,0.00011204523145461737,0.0,19299,50934
18530,0.00011203966467815585,0.0,19300,50933
54551,0.00011200257339209607,0.0016488471152086026,19301,7828
56280,0.00011198520874689198,0.0002744984640180325,19302,17083
47725,0.00011196859673285793,0.0,19303,50932
10044,0.00011195586716863457,6.877028663104276e-07,19304,32105
64409,0.00011195509346965142,0.0,19305,50931
18453,0.00011191904155539245,0.0002667797122003915,19306,17228
21737,0.00011187825506387307,0.0,19307,50959
58528,0.0001118183934941585,2.4552339615469446e-05,19308,27549
23725,0.0001117900503355676,0.0006097129660421229,19309,12964
8021,0.00011178465004218552,0.0,19310,50945
16830,0.00011175244480390562,0.0,19311,50960
51696,0.00011174948693219201,0.0023834248560493554,19312,6272
36641,0.00011174270363019915,0.0,19313,50977
77076,0.00011172752514711116,0.0021720382200901395,19314,6679
67214,0.00011169420172785224,0.0,19315,50990
45840,0.00011169228288376138,0.005238274635594936,19317,3352
45845,0.00011169228288376138,0.002890120465785217,19316,5497
18313,0.00011169228288376138,0.0,19318,50989
80731,0.0001116901650003265,0.0027452908100606744,19319,5701
69958,0.00011169011566071971,0.004288439816252392,19320,4040
16728,0.00011167935118832354,1.2175699650445006e-05,19321,29275
76665,0.00011167487387441138,5.559880854125467e-06,19322,30541
54047,0.00011164791857867116,0.00041327671773479355,19323,14962
42106,0.00011164344993440312,7.730191797191857e-05,19324,23394
58503,0.00011163384609726673,0.00020425929709313716,19325,18571
22755,0.00011161758432938651,0.0,19326,50988
48278,0.00011161487744412837,0.0009077236881238839,19327,10742
45329,0.00011160164691850081,0.0003253601455633371,19328,16171
45746,0.00011157502058471566,0.027061574199960803,19329,339
16834,0.00011157191773176206,4.9579488333389004e-06,19330,30671
24793,0.00011153755669926671,0.0,19331,50987
54786,0.00011153261880943696,0.0009464425063431539,19332,10501
68309,0.00011151300288825015,0.0,19333,50986
79886,0.00011150206963894974,0.0,19334,50985
29693,0.00011145765362631402,0.0,19336,50983
30039,0.00011145765362631402,0.0,19335,50984
13901,0.00011145516363550836,0.0,19337,50982
65872,0.00011145285210805652,0.0,19338,50981
69927,0.00011144616694442157,3.6801053227723345e-05,19339,26286
15945,0.00011143132081860357,0.0,19340,50980
64559,0.00011142070331548818,0.0,19341,50979
38427,0.00011141087511059837,0.0034247014170079213,19342,4826
42935,0.00011140996414413317,0.0,19344,50976
35172,0.00011140996414413317,0.0,19343,50978
17382,0.00011139227933082035,0.0,19345,50962
68906,0.0001113893326671044,0.0,19346,50975
4981,0.00011138131159116586,0.00010463324946078483,19347,21939
46101,0.00011138029447358971,0.004825071956097279,19349,3628
44259,0.00011138029447358971,0.001849824242060635,19348,7338
20137,0.00011135539055835659,0.0005211267602082596,19350,13761
75722,0.00011135067135051237,0.0,19351,50974
38617,0.00011130177790366825,0.0012967878865767883,19352,8908
81672,0.00011128903634072964,0.0007820962518550513,19353,11619
36847,0.00011126988464019086,0.0,19354,50973
47671,0.00011126988464019086,0.0,19355,50972
44159,0.00011121014474311734,0.0006111730415794426,19356,12950
4919,0.00011117474780259898,0.0,19357,50971
51616,0.00011116694791307595,0.00014431009349613228,19358,20319
71088,0.00011114776921360756,0.0003542629044986371,19359,15753
39458,0.00011112261427248913,0.00289239337973565,19360,5493
22940,0.00011106769865469597,0.0,19361,50970
27366,0.00011106367892291785,0.0015045196351296587,19362,8237
38102,0.00011105655993893474,0.0006941118025059496,19363,12265
28876,0.00011105461164385668,0.0,19364,50969
4629,0.00011104905409054488,0.0,19365,50968
60931,0.00011104755286875751,0.0,19366,50967
39979,0.0001109978764414246,0.0005072598003100124,19367,13899
9528,0.00011099332636471904,0.0,19368,50966
68426,0.00011098847081806718,0.0,19369,50965
62547,0.00011098090077038336,0.0009877076166529422,19370,10267
37359,0.0001109614798979459,0.00014229703836998782,19371,20398
76354,0.00011095991530027465,0.0002573301365310834,19372,17417
66263,0.0001109558465598072,0.0,19373,50964
65424,0.00011094128864651724,0.0,19374,50963
55639,0.00011090296791266025,0.0,19375,51055
20750,0.00011090272596852281,0.0,19376,50993
54814,0.00011090112790490536,0.0005497247255177538,19377,13478
12338,0.00011089137840139991,0.0,19378,51056
36485,0.00011087781776299023,0.0,19379,51121
21485,0.0001108777762193088,0.0,19380,51150
80231,0.00011087375231625792,0.004293103843520615,19381,4037
51119,0.00011086373090311078,0.0,19382,51149
37568,0.00011085538360217591,0.0,19383,51148
62898,0.00011083566650121439,0.0013489416474045085,19384,8706
35731,0.0001108308313822283,0.0,19385,51147
3633,0.00011081403140251857,0.0,19386,51146
66577,0.00011080466402325742,0.0010361862810922978,19387,10027
18167,0.0001107851971837699,0.0011560154894465719,19388,9462
53892,0.00011074328300179887,0.0012993103176842204,19389,8897
44496,0.00011073495841254698,0.0,19390,51145
66803,0.00011070620095087694,0.0003507274366702901,19391,15804
44391,0.00011069398186104302,0.0063120046452804345,19392,2736
69588,0.0001106466445008863,0.002550851669253006,19393,5977
26006,0.0001106406375685547,0.002219224970284103,19394,6604
78763,0.00011058440084744998,0.0,19395,51144
54627,0.00011055652224098337,0.0005967777758760517,19396,13062
27730,0.00011055501303084398,6.776057931231546e-05,19397,23985
71909,0.0001105494308177922,0.0072507944326794865,19398,2343
55013,0.00011053948574322512,0.0010910480925477545,19399,9769
28950,0.00011052366639986392,0.0,19400,51143
43606,0.00011051338796777845,0.0,19401,51142
39234,0.00011046440879631687,0.0011091524741290687,19402,9679
29944,0.00011042625805444164,0.0,19403,51141
70242,0.0001104158672812425,0.0013518299526690035,19404,8692
67510,0.00011041234131086954,0.0,19405,51140
40936,0.00011039709167930485,0.0,19406,51139
45706,0.00011038427232468954,8.659367685507046e-05,19407,22860
77250,0.00011036992700621322,0.0002444513785508895,19408,17670
28855,0.00011034692522082734,0.0,19409,51138
81255,0.00011033750693488251,0.003469201685561301,19410,4780
9624,0.00011032329303933684,0.0,19411,51136
37777,0.00011031255980713775,3.6058464636974504e-05,19412,26353
21413,0.00011029201913798432,0.0,19413,51122
77855,0.00011029041284672414,0.00018733082426468842,19414,18979
34673,0.0001102884205778631,0.0,19415,51135
70577,0.00011023245353782958,0.004750025782192299,19416,3687
75487,0.0001102198039629805,0.0,19417,51134
69998,0.00011021774047095324,0.0013950034515779288,19418,8556
51529,0.00011021549027744649,0.001193389382944384,19419,9285
10403,0.00011020198639910367,5.259507213233707e-06,19420,30613
76699,0.00011016878708269304,0.000283743987747217,19421,16903
51778,0.00011016383811831586,0.0017842635857182507,19422,7493
18126,0.00011012686116093015,0.0,19423,51133
71057,0.00011012680395215169,0.00011562758605803719,19424,21440
49108,0.00011008556404484603,0.0,19425,51132
67112,0.00011007904149781815,3.4036595914388965e-05,19426,26551
80701,0.00011006926530963505,0.0003270182273284167,19427,16140
71776,0.00011005887177623281,0.0018285762443479472,19428,7382
14011,0.00011002368458793183,0.0,19429,51131
66603,0.00011000933847184201,0.0002180097901055943,19430,18254
70798,0.00011000681765397793,0.004282587821538229,19431,4048
22233,0.00010999188001368127,0.0,19432,51130
45704,0.00010997984377953478,0.001369467007870461,19433,8637
14381,0.00010997582232870497,0.00013217872738767976,19434,20765
62444,0.00010994044364526776,0.00037745312525296705,19435,15430
75153,0.00010987341353703724,0.0,19436,51129
62534,0.00010982860344493884,0.0001784965282974276,19437,19211
39125,0.00010981394045025593,0.000727509953780791,19438,11980
73156,0.00010980554336087993,0.0,19439,51128
42419,0.00010978463201059645,0.0,19440,51127
18371,0.00010974400856323791,0.0,19441,51126
54691,0.00010971296083968959,0.0024394817635831896,19442,6157
38471,0.00010968558619773406,0.0003548231612385138,19443,15745
73813,0.00010966901635439922,0.00028907073155571287,19444,16804
56220,0.00010962361779904191,0.0005497497084808867,19445,13475
12733,0.00010961584152102285,0.0,19446,51125
71583,0.00010961504767636417,9.705688273409922e-05,19447,22293
67521,0.0001096004084610891,0.0,19448,51124
9141,0.00010957284389981185,0.0,19449,51123
35980,0.00010952998255470749,0.0,19450,51151
23767,0.00010950826003852535,7.159997766937931e-06,19451,30164
57848,0.00010948179942862439,5.922536832873288e-05,19452,24519
40524,0.00010946542150914388,0.0,19453,51137
67162,0.00010946180184005663,9.444480160796473e-05,19454,22436
7438,0.00010945567297253772,0.0,19455,51152
35051,0.00010940964506113998,0.0,19456,51169
9733,0.00010939419871086145,0.00013854532027991195,19457,20543
41322,0.00010937778721997587,8.315503174103599e-05,19458,23041
7902,0.00010937776330697114,6.703452584277592e-05,19459,24035
80065,0.00010931497531067424,0.0005721724807309084,19460,13250
22644,0.00010931158723605779,0.0,19461,51182
4905,0.00010928190832163611,0.0,19462,51181
61984,0.00010927061348433725,0.0003243468503496524,19463,16181
9217,0.00010925506953535267,0.0,19464,51180
66618,0.00010924419056529164,0.0,19465,51179
56272,0.00010922746372810799,0.0004328626203522095,19466,14683
29826,0.00010922573963950043,0.0,19467,51178
38612,0.00010921801253204216,0.0017909148316177625,19468,7468
65783,0.00010921212753675458,0.0,19469,51177
3840,0.00010921193284918774,2.5360507931862258e-05,19470,27461
4287,0.00010917910538909221,0.0002983431218948594,19471,16610
70919,0.00010917371736629052,0.0003220287247802296,19472,16223
76087,0.00010917284537484069,1.5661587643796913e-06,19473,31652
10441,0.0001091562496287536,2.731079434463682e-05,19474,27228
17479,0.00010911258279535255,3.722217388499197e-05,19475,26239
76209,0.0001091115007623142,0.0008374194274619168,19476,11226
55730,0.0001091115007623142,0.0,19477,51176
57962,0.0001091012377741203,0.002353848144858088,19478,6348
53129,0.00010903226433304014,0.0,19479,51175
14538,0.00010898452051861771,0.0,19480,51174
43926,0.0001089627856498166,0.0006581734761901413,19481,12547
36395,0.00010896132701876901,0.0,19482,51173
3900,0.00010895564105438345,0.0,19483,51172
73384,0.00010894914622692158,0.00042124298942897745,19484,14847
41687,0.00010892759947095476,0.0003954413574786433,19485,15183
34756,0.00010888953003086233,0.0,19486,51171
39613,0.00010888939254075368,0.002070564961832192,19487,6869
37943,0.00010887809134574928,0.0,19488,51170
36633,0.00010884576430354728,0.0015952742065146843,19489,7979
74574,0.00010884553327844745,0.0,19490,51168
18879,0.00010884308089262874,0.0010068755016015155,19491,10177
36393,0.00010882800855752072,0.0,19492,51154
67441,0.00010880677089654671,0.0,19493,51167
44003,0.00010879522893032919,4.214040407405432e-05,19494,25822
26566,0.00010876829811441952,0.0019028964456920656,19496,7230
47207,0.00010876829811441952,0.0,19495,51166
46930,0.00010876829811441952,0.0,19497,51165
16359,0.00010876175023077271,0.0001078236497507009,19498,21805
42247,0.00010864932339905825,8.729513347694225e-05,19499,22816
41101,0.00010864698559901742,2.362314059416719e-06,19500,31357
42057,0.00010864610673035111,0.0006402606523245846,19501,12689
10803,0.00010858517022168376,7.864495453280161e-05,19502,23304
23371,0.0001085770519334152,0.0,19503,51164
3997,0.0001085132872640674,0.0,19504,51163
35819,0.00010849365319574904,0.0,19505,51162
54575,0.00010847178583694176,0.00031878206671689187,19506,16276
73231,0.00010846294067801712,0.00034040989537279393,19507,15956
67855,0.00010846090669159315,0.0002606091656000804,19508,17355
71936,0.0001084016922254878,0.0007787887165567855,19509,11641
81625,0.00010839865320076097,0.0009087736214030226,19510,10734
66525,0.0001083781193574242,0.0,19511,51161
64870,0.00010836750297519685,0.0,19512,51160
55058,0.00010834886918599605,0.0010804386291296448,19513,9809
38140,0.00010831002533608494,0.0005359960257274835,19514,13625
22598,0.00010830515661795365,0.0,19515,51159
22058,0.00010827609971207522,0.0,19516,51158
37375,0.00010827590002593239,0.00019144614197996282,19517,18864
69088,0.00010825052486980459,0.003709123169264186,19519,4527
68539,0.00010825052486980459,0.0,19518,51157
29696,0.0001082005388549323,2.9136345661688512e-05,19520,27028
57241,0.00010814627848304208,0.0,19521,51156
50624,0.00010814535864540899,0.0,19522,51155
62896,0.00010814432638504169,0.00010259956063404193,19523,22043
40381,0.00010811329401106694,0.0004941125351494371,19524,14031
30734,0.00010811306110168328,0.0,19525,51153
11012,0.00010810347954242792,0.0,19526,51120
12217,0.00010810069822581011,0.0,19527,51089
10089,0.00010805933477237119,0.0,19528,51119
76467,0.00010804598008712821,0.00014834566055626298,19529,20172
22210,0.00010804271588694508,0.0,19530,51086
38090,0.00010801396477039333,0.00035233661773604084,19531,15779
29690,0.00010801308165517635,0.0,19532,51085
40644,0.0001080053717632032,0.0007137430064692302,19533,12093
54829,0.00010797387529980172,0.0013260175782435402,19534,8785
70378,0.00010797004410991003,0.003915547920832361,19535,4345
44714,0.00010793926884712,0.0008477041797658466,19536,11137
71033,0.00010792198833355441,0.00011723154853196287,19537,21357
54070,0.00010792138509097656,0.0010450112070536307,19538,9991
18694,0.00010791487776645336,5.144627071872018e-05,19539,25078
58210,0.00010785521258833095,0.00016657512032632854,19540,19551
44816,0.00010785352155680714,2.3909858324175292e-05,19541,27622
61997,0.00010785193430694385,0.0008260786518688482,19542,11307
35964,0.00010784825879142258,0.0,19543,51084
10335,0.00010784108691236703,0.00037191209647270793,19544,15496
63735,0.00010783254546604833,0.0027655233471309878,19545,5668
49434,0.00010780360333228268,0.0,19546,51083
9640,0.00010780050465362757,0.0,19547,51082
53470,0.00010778030247701714,0.0,19548,51081
4151,0.00010776014661521491,0.0,19549,51080
37192,0.00010774981895426527,0.0,19550,51079
71576,0.00010772664277717584,0.004816264144189665,19551,3638
37004,0.00010765918763945296,0.0,19553,51077
48063,0.00010765918763945296,0.0,19552,51078
44935,0.00010764911744536005,0.0018575282315075044,19554,7321
68943,0.00010764761629308489,0.0,19555,51076
77949,0.00010763701056429616,0.00027785565430835785,19556,17018
55723,0.00010762600636684393,0.0,19557,51075
17397,0.00010760371199010303,0.00017552115945608586,19558,19285
80645,0.00010757919366321419,0.008379732632408701,19559,1989
57081,0.00010757009097685466,0.0,19560,51074
38594,0.0001075644848337651,0.0006105358925776322,19561,12957
37485,0.00010756423381614318,0.0,19562,51072
8269,0.00010755421657346044,0.0,19563,51058
45925,0.00010752074809541042,0.003379481119352912,19565,4889
46185,0.00010752074809541042,0.004035617634600631,19564,4257
39537,0.00010752036918696633,0.0019416102516884263,19566,7145
65982,0.00010750734310552911,0.0004708342778487853,19567,14285
61894,0.0001074629426726343,8.021034753999764e-06,19568,30002
51620,0.00010745221981342701,3.2874236317261126e-05,19569,26653
80124,0.00010743316953667829,0.0001813006747881103,19570,19146
57668,0.00010735862228605875,0.0,19571,51071
25635,0.00010733854188587681,0.00012013760192277067,19572,21245
69062,0.00010731993841312179,0.002164499063365393,19573,6696
24275,0.0001073104438126265,0.0,19574,51070
26915,0.0001073104438126265,0.00262815103794298,19575,5874
69809,0.0001073060870663969,0.0018596845018888546,19576,7316
24252,0.0001072957914507401,0.0022755859645963786,19577,6486
39398,0.0001072915256872414,0.0004256922296636779,19578,14785
40291,0.00010727838314425364,6.953179072555803e-06,19579,30201
22764,0.00010726238348312579,0.0,19580,51069
71449,0.00010723171080691008,0.002689837008327438,19581,5772
30049,0.00010721033345559858,0.0,19582,51068
68496,0.00010720801023236126,0.0,19583,51067
18642,0.00010720744170916502,3.377983312800899e-05,19584,26572
30216,0.00010720419061113133,0.0005378924336572929,19585,13607
53683,0.00010719674090445015,0.0,19586,51066
74863,0.00010713283057808052,0.0,19587,51065
56496,0.00010712865859739835,0.0,19588,51064
58605,0.00010712579848283357,0.0023886010651453264,19589,6260
66292,0.00010711759324985946,0.00011673572032990198,19590,21380
56248,0.00010710605285358429,0.0005442845509297937,19591,13546
72061,0.00010707954594976734,0.011507252964665407,19594,1329
71843,0.00010707954594976734,0.004385687155737751,19593,3956
72145,0.00010707954594976734,0.001719827381818753,19592,7654
62436,0.00010707297467720863,7.204066158560607e-06,19595,30156
30437,0.00010706353750474667,0.00015703023797094664,19596,19837
81552,0.00010703983250161759,0.0018738260083022923,19597,7290
36754,0.00010702186835725895,0.0,19598,51063
21068,0.00010698526501911907,0.0,19599,51062
46278,0.0001069663186605528,0.002098216311838946,19600,6813
32587,0.00010692296582890977,0.0,19601,51061
60391,0.00010691069169455208,5.0554016915961576e-05,19602,25132
10827,0.00010688132478984715,0.0007879208595889432,19603,11583
44756,0.00010686331253720851,7.970907753107589e-07,19604,32037
44264,0.00010685284005992504,0.0004932625828184622,19605,14046
73233,0.00010683804447587662,0.0002855627709054141,19606,16879
8748,0.00010683786990619308,0.0,19607,51060
44327,0.00010681524921037785,0.0001768850376852997,19608,19259
73820,0.0001068091306140049,0.00036870730986839653,19609,15543
10244,0.00010679519604789452,0.00011021482514540061,19610,21692
10436,0.0001067857179657811,0.004455664961967337,19611,3896
69864,0.0001067783848693636,2.963580031030433e-05,19612,26969
14927,0.00010677352796671091,0.0,19613,51059
2835,0.00010675989741453124,0.0,19614,51087
58444,0.00010675953064613731,5.350636062781019e-05,19615,24938
41637,0.00010675455038191448,0.00019748424832187754,19616,18720
71481,0.00010675216547896721,0.002106331175510928,19618,6800
26270,0.00010675216547896721,0.0014450288586273993,19617,8409
70247,0.00010674684522963163,0.002811173677382396,19619,5609
30187,0.00010671574703395955,0.0,19620,51073
17636,0.00010670298635291339,0.0002730582499274735,19621,17108
69772,0.00010667896693845195,0.0036839098513508925,19622,4549
17316,0.000106673941043634,0.00012180340753255188,19623,21179
80450,0.00010667087798331706,0.00017236680779580588,19624,19375
57998,0.00010665282614415876,1.1694928711989111e-05,19625,29357
58205,0.00010665202962407288,0.0003071202647508822,19626,16467
57728,0.0001066386056139963,1.479500758917787e-05,19627,28864
4086,0.00010663217916805052,2.729013173343057e-07,19628,32341
54854,0.00010662629146991935,0.0005085966815131111,19629,13883
50812,0.0001066184787342697,0.0,19630,51088
80832,0.00010659104955435435,0.00023891528461891546,19631,17789
57982,0.0001065856512819412,4.929987199664514e-05,19632,25224
30602,0.0001065610073748963,0.001286749963882407,19633,8946
48588,0.00010654435678287969,0.0,19634,51105
39995,0.00010654054899964748,0.0,19635,51118
54663,0.00010652884158812045,3.4508207813221454e-05,19636,26507
47197,0.00010652057125980955,0.006072274519694483,19637,2853
59212,0.00010648882175601259,0.00025022855708650303,19638,17555
66693,0.00010647435548926563,0.0005923269148257941,19639,13095
68370,0.00010646752241868376,0.0,19640,51117
44253,0.00010644630891258406,1.1425745326812251e-05,19641,29405
4898,0.00010642444499796394,0.0,19642,51116
58131,0.00010639974688216406,0.00031154443929659636,19643,16390
45332,0.0001063596992737281,0.00011524256209366865,19644,21458
38257,0.00010632630327864779,0.0018734121698896146,19645,7291
27739,0.0001063248402262145,0.0008598071457558071,19646,11055
29999,0.00010626811557874974,6.39548102540157e-05,19647,24216
20466,0.00010626707129672513,0.0021410194008648566,19648,6736
43398,0.0001062150703676208,0.0,19649,51115
25708,0.00010618163217663749,0.0021337419285675893,19650,6751
76550,0.00010615805324470637,0.0003211431691922863,19651,16239
19751,0.00010611540787526141,0.0,19652,51114
41084,0.0001061103538783435,3.0669785350996834e-05,19653,26862
67591,0.00010609870603500006,0.0,19654,51113
54840,0.00010609497022771164,3.0801729743386716e-05,19655,26844
23769,0.00010609118701512605,0.0,19656,51112
45516,0.00010603668315077519,0.0006460923739352388,19657,12639
74249,0.00010603604335589227,0.0,19658,51111
22825,0.00010602612140397551,0.0,19659,51110
18957,0.0001060124314101382,2.4149510399117968e-05,19660,27594
45748,0.00010601143407026154,9.89747225289502e-05,19661,22201
59082,0.00010597532659308291,0.00043807197219852107,19662,14629
62931,0.00010596313107617787,0.0011583915757397562,19663,9447
24256,0.00010595165068396468,0.0001509133267466685,19664,20078
76587,0.00010591882576885267,0.0014392957738581932,19665,8419
33886,0.00010591770194091386,0.0,19666,51109
67081,0.00010590907191118997,0.0,19667,51108
65916,0.00010588664961261236,0.0,19668,51107
10070,0.00010588334693025692,0.00010289536849381016,19669,22031
19068,0.00010586497693967865,0.0,19670,51106
51839,0.00010583294987967905,0.0,19671,51104
52009,0.00010583261236901011,0.0008996497327526839,19672,10794
34659,0.00010582979099561464,0.0,19673,51090
73838,0.00010582261966308298,0.0,19674,51103
71208,0.00010579999143283505,0.0026784471298147206,19675,5790
70106,0.00010579999143283505,0.003970174335586698,19676,4297
23233,0.00010579443639494999,0.0,19677,51102
17064,0.00010579265149051859,1.4690651589989387e-05,19678,28883
50420,0.00010578204229097674,0.00026946497141126715,19679,17170
75570,0.0001057401995110005,0.0,19680,51101
4218,0.00010572717788273721,0.0,19681,51100
56941,0.00010569557031161354,0.0,19682,51099
79237,0.00010567549593987232,0.0,19683,51098
14849,0.00010563305376932058,0.0,19684,51097
18775,0.0001056237076387949,0.0,19685,51096
59223,0.00010561701868854191,0.0011249282412874545,19686,9600
69101,0.0001056148207993635,0.003727900943579125,19687,4516
4124,0.00010560518572215756,0.0,19688,51095
